Timestamp,NGTL-Field Receipts,Groundbirch East Receipt,Gordondale Receipt,Total Receipts,Intraprovincial Demand,Empress Border Flow,Mcneil Border Flow,Alberta-BC Border Flow,Willow Valley Interconnect,Total Deliveries,Current Linepack,Linepack 4Hr Roc,Net Storage Flow,Flow Differential,Linepack Target
2026-08-01 11:29:47,13890,221,112,14223,5136,4084,625,1832,84,13552,20082,58,-1173,672,20659
2026-08-01 12:00:51,13758,224,112,14131,5130,4029,613,1837,85,13404,20090,74,-1070,727,20659
2026-08-01 12:29:46,13895,222,113,14266,5131,4056,615,1837,85,13439,20100,180,-1072,827,20659
2026-08-01 13:00:52,13781,224,112,14151,5070,3892,551,1842,84,13148,20113,267,-1030,1003,20659
2026-08-01 13:29:43,13725,226,113,14098,5077,3682,477,1844,86,12845,20129,342,-1038,1253,20659
2026-08-01 14:00:51,13765,223,112,14134,5085,3827,597,1886,85,13132,20144,409,-1028,1002,20659
2026-08-01 14:29:43,13644,223,111,14011,5123,3778,607,1917,83,13066,20155,482,-920,946,20659
2026-08-01 15:00:52,13611,228,111,13980,5102,3803,628,1977,84,13096,20171,562,-872,885,20659
2026-08-01 15:29:45,13604,221,113,13969,5086,3792,634,2151,86,13169,20193,666,-796,800,20659
2026-08-01 16:00:49,13637,221,112,14002,5106,3801,640,1994,86,13020,20209,710,-765,982,20659
2026-08-01 16:29:45,13573,223,113,13937,5116,3819,650,2221,86,13196,20228,768,-674,741,20659
2026-08-01 17:01:11,13563,225,112,13928,5079,3851,660,2059,86,13019,20249,817,-671,908,20659
2026-08-01 17:29:44,13659,223,111,14020,5060,3868,658,2180,86,13161,20268,832,-672,859,20659
2026-08-01 18:00:55,13737,223,112,14099,5082,3881,671,2213,84,13244,20288,862,-667,855,20659
2026-08-01 18:29:41,13744,224,112,14108,5115,3894,672,2290,87,13346,20309,926,-662,762,20659
2026-08-01 19:00:59,13766,225,113,14130,5091,3996,669,2281,84,13403,20327,933,-658,726,20659
2026-08-01 19:29:55,13786,226,112,14153,5087,4058,669,2315,87,13752,20348,929,-915,401,20659
2026-08-01 20:01:14,13829,222,113,14196,5149,4127,667,2825,85,14634,20361,912,-1135,-439,20659
2026-08-01 20:29:50,13857,223,113,14193,5140,4149,667,2814,80,14736,20358,781,-1248,-544,20659
2026-08-01 21:01:21,14012,220,122,14354,5162,4169,666,2741,86,14659,20350,615,-1232,-305,20659
2026-08-01 21:29:49,14002,221,111,14333,5123,4234,672,2682,86,14640,20345,462,-1232,-306,20659
2026-08-01 22:00:48,14048,222,114,14383,5127,4374,672,2646,86,14736,20337,296,-1224,-353,20659
2026-08-01 22:29:55,14008,221,114,14343,5118,4379,674,2624,86,14706,20328,114,-1220,-363,20659
2026-08-01 23:00:54,14060,221,114,14395,5129,4351,677,2552,85,14632,20319,-44,-1219,-237,20659
2026-08-01 23:29:42,14094,220,114,14428,5155,4324,671,2564,87,14638,20315,-198,-1217,-210,20659
2026-08-02 00:01:05,14057,222,115,14393,5166,4309,669,2394,87,14443,20311,-297,-1210,-50,20659
2026-08-02 00:29:53,14074,221,114,14408,5162,4308,674,2457,80,14512,20314,-268,-1207,-104,20659
2026-08-02 01:01:02,14068,222,113,14403,5112,4288,678,2504,86,14507,20312,-230,-1205,-86,20659
2026-08-02 01:29:45,14136,222,113,14470,5112,4273,676,2513,87,14498,20312,-199,-1211,-28,20659
2026-08-02 02:00:48,14128,221,113,14463,5155,4285,677,2511,87,14555,20311,-158,-1210,-92,20659
2026-08-02 02:29:45,14107,220,113,14440,5162,4314,672,2497,84,14571,20310,-106,-1212,-131,20659
2026-08-02 03:00:54,14101,226,114,14441,5138,4312,670,2498,86,14552,20310,-56,-1213,-110,20659
2026-08-02 03:29:46,14114,225,113,14452,5130,4308,676,2481,86,14528,20310,-28,-1213,-75,20659
2026-08-02 04:00:58,14216,222,114,14553,5178,4337,679,2487,85,14610,20312,4,-1210,-57,20659
2026-08-02 04:29:44,14213,222,113,14548,5126,4337,677,2497,85,14569,20313,-7,-1211,-21,20659
2026-08-02 05:00:51,14123,220,113,14456,5145,4352,686,2500,87,14604,20314,15,-1206,-148,20659
2026-08-02 05:29:43,14124,224,117,14465,5119,4383,684,2506,77,14615,20314,11,-1206,-150,20659
2026-08-02 06:00:47,14201,223,92,14516,5151,4460,677,2500,84,14677,20311,1,-1201,-161,20659
2026-08-02 06:29:43,14214,222,123,14559,5113,4478,648,2508,86,14684,20309,-6,-1210,-124,20659
2026-08-02 07:00:59,14207,221,119,14547,5139,4456,644,2514,86,14664,20305,-29,-1200,-117,20659
2026-08-02 07:29:48,14212,222,119,14554,5069,4430,645,2500,95,14593,20299,-66,-1222,-39,20659
2026-08-02 08:01:06,14199,220,118,14541,5065,4379,649,2465,87,14489,20295,-100,-1212,53,20659
2026-08-02 08:29:48,14215,212,119,14546,5112,4356,644,2320,86,14362,20293,-119,-1210,183,20659
2026-08-02 09:00:57,14191,194,119,14504,5050,4330,647,2336,83,14289,20293,-131,-1200,214,20659
2026-08-02 09:29:58,13840,182,120,14141,5080,4326,640,2376,79,14354,20287,-157,-1228,-213,20659
2026-08-02 10:01:06,13778,180,120,14077,5044,4326,638,2302,82,14214,20278,-198,-1203,-136,20659
2026-08-02 10:29:57,13841,177,111,14128,5072,4316,636,2410,82,14329,20270,-234,-1210,-200,20659
2026-08-02 11:01:04,13904,179,110,14193,5058,4321,634,2222,82,14234,20262,-259,-1287,-41,20659
2026-08-02 11:29:53,13989,180,75,14244,5061,4303,633,2506,79,14525,20259,-242,-1289,-281,20659
2026-08-02 12:00:55,14075,176,75,14325,5105,4289,630,2470,77,14503,20253,-253,-1279,-209,20659
2026-08-02 12:29:46,14114,179,75,14368,5061,4098,609,2447,82,14235,20251,-251,-1285,133,20659
2026-08-02 13:00:49,14098,175,74,14349,5119,4261,626,2436,81,14442,20248,-270,-1290,-93,20659
2026-08-02 13:29:41,14187,177,79,14443,5073,4273,628,2412,81,14410,20243,-264,-1288,34,20659
2026-08-02 14:00:49,14142,174,74,14394,5073,4179,622,2437,81,14086,20240,-223,-1025,308,20659
2026-08-02 14:29:43,14167,176,75,14418,5105,4272,619,2438,83,14420,20241,-178,-1255,-3,20659
2026-08-02 15:00:57,14228,177,75,14480,5091,4269,628,2452,80,14440,20238,-142,-1283,40,20659
2026-08-02 15:29:42,14245,178,74,14497,5123,4254,624,2450,82,14439,20236,-134,-1271,57,20659
2026-08-02 16:00:51,14249,180,75,14503,5108,4291,625,2439,82,14484,20237,-98,-1273,19,20659
2026-08-02 16:29:42,14208,180,74,14463,5102,4233,632,2453,82,14411,20236,-87,-1252,51,20659
2026-08-02 17:00:51,14155,174,73,14405,5147,4250,633,2452,82,14493,20234,-83,-1296,-88,20659
2026-08-02 17:29:45,14174,179,75,14427,5117,4189,640,2243,81,14244,20227,-95,-1317,183,20659
2026-08-02 18:01:23,14165,179,74,14419,5112,4227,638,2275,81,14296,20236,-24,-1307,122,20659
2026-08-02 18:30:02,14121,176,74,14370,5123,4239,641,2064,81,14104,20243,11,-1305,267,20659
2026-08-02 19:00:52,14166,295,74,14534,5153,4211,639,2063,82,14082,20247,51,-1308,452,20659
2026-08-02 19:29:56,14203,293,74,14570,5127,4228,647,2000,82,14049,20259,136,-1304,521,20659
2026-08-02 20:01:14,14154,296,75,14526,5049,4218,653,1823,82,13804,20272,215,-1305,722,20659
2026-08-02 20:30:01,14177,292,75,14543,5109,4343,656,1797,87,13919,20288,312,-1301,624,20659
2026-08-02 21:01:09,14131,294,74,14503,5074,4335,660,1828,81,13975,20306,432,-1312,529,20659
2026-08-02 21:29:42,14102,294,74,14468,5092,4381,659,1840,80,14024,20325,586,-1308,445,20659
2026-08-02 22:00:49,14132,312,74,14515,5135,4406,667,1860,81,14087,20340,617,-1310,429,20659
2026-08-02 22:29:49,14202,313,74,14590,5094,4425,667,1918,81,14151,20350,644,-1311,438,20659
2026-08-02 23:00:52,14234,315,74,14623,5104,4443,673,1898,81,14140,20360,678,-1317,482,20659
2026-08-02 23:29:51,14162,314,74,14549,5063,4458,676,1913,82,14180,20367,650,-1313,370,20659
2026-08-03 00:00:53,14109,313,74,14497,5126,4471,678,1908,81,14224,20372,598,-1316,274,20659
2026-08-03 00:29:51,14089,314,74,14476,5127,4478,677,2020,81,14362,20377,530,-1317,115,20659
2026-08-03 01:01:22,14108,312,74,14494,5153,4472,678,1942,80,14313,20378,436,-1319,181,20659
2026-08-03 01:29:42,14142,312,76,14529,5122,4457,674,1947,83,14251,20380,333,-1315,278,20659
2026-08-03 02:00:51,14135,311,74,14520,5141,4451,671,2003,81,14333,20384,273,-1317,187,20659
2026-08-03 02:29:41,13970,315,74,14359,5153,4475,670,1954,81,14290,20386,212,-1317,69,20659
2026-08-03 03:00:49,14016,325,114,14450,5135,4553,618,1965,81,14342,20384,147,-1316,113,20659
2026-08-03 03:29:43,14097,324,114,14535,5101,4593,530,1965,92,14228,20388,124,-1315,307,20659
2026-08-03 04:00:51,14074,325,107,14511,5138,4541,593,1970,83,14315,20393,124,-1319,196,20659
2026-08-03 04:29:45,14117,332,106,14555,5149,4571,581,1968,83,14333,20395,108,-1320,222,20659
2026-08-03 05:00:59,14117,333,108,14565,5167,4579,586,2084,83,14477,20394,93,-1319,88,20659
2026-08-03 05:29:46,14149,334,115,14597,5139,4571,595,2005,83,14382,20392,68,-1319,215,20659
2026-08-03 06:00:52,14118,334,106,14566,5174,4573,597,2003,86,14404,20392,48,-1319,162,20659
2026-08-03 06:29:51,14090,333,114,14537,5181,4571,601,2136,83,14539,20390,30,-1317,-2,20659
2026-08-03 07:01:01,13862,334,106,14312,5174,4573,623,2156,95,14595,20378,-37,-1320,-286,20659
2026-08-03 07:29:49,13825,335,106,14267,5106,4566,609,1790,83,14110,20362,-158,-1304,157,20659
2026-08-03 08:01:02,13810,337,108,14253,5138,4562,601,1806,77,14235,20352,-247,-1390,18,20659
2026-08-03 08:29:43,13991,334,108,14434,5139,4534,642,1836,85,14291,20338,-342,-1395,143,20659
2026-08-03 09:00:57,14039,331,114,14478,5164,4518,651,1853,84,14300,20327,-402,-1396,178,20659
2026-08-03 09:29:49,13801,336,64,14201,5141,4507,657,1864,80,14315,20316,-457,-1399,-114,20659
2026-08-03 10:00:58,13822,232,61,14114,5132,4497,652,2004,73,14436,20297,-568,-1428,-322,20659
2026-08-03 10:29:45,13979,239,60,14278,5130,4500,647,2010,75,14615,20272,-712,-1586,-337,20659
2026-08-03 11:00:51,13961,235,59,14254,5175,4459,654,2026,74,14624,20252,-758,-1587,-370,20659
2026-08-03 11:29:46,14014,238,60,14311,5108,4363,650,2014,74,14454,20236,-752,-1580,-143,20659
2026-08-03 12:00:52,14002,235,59,14300,5135,4237,681,1876,74,14231,20231,-724,-1585,68,20659
2026-08-03 12:29:47,14013,328,60,14400,5110,4308,668,1924,76,14328,20224,-685,-1608,72,20659
2026-08-03 13:00:57,14039,322,60,14421,5112,4305,669,1995,74,14434,20218,-654,-1598,-12,20659
2026-08-03 13:29:49,14085,326,59,14469,5172,4300,669,1984,76,14438,20208,-648,-1603,31,20659
2026-08-03 14:00:57,14144,324,60,14528,5139,4302,667,1951,75,14383,20202,-573,-1604,145,20659
2026-08-03 14:29:51,14142,326,60,14527,5116,4303,662,1952,75,14355,20196,-455,-1600,172,20659
2026-08-03 15:00:58,14112,310,60,14482,5106,4308,670,1959,75,14382,20193,-353,-1596,100,20659
2026-08-03 15:29:50,14142,285,59,14486,5152,4308,664,1974,74,14422,20191,-273,-1602,64,20659
2026-08-03 16:00:54,14116,268,59,14443,5142,4340,634,1965,75,14424,20191,-242,-1598,19,20659
2026-08-03 16:29:46,14069,242,59,14371,5094,4334,641,1960,74,14378,20181,-255,-1598,-8,20659
2026-08-03 17:00:54,13981,400,59,14439,5125,4327,641,1964,75,14398,20175,-251,-1590,41,20659
2026-08-03 17:29:42,14040,399,59,14498,5092,4342,636,1969,74,14369,20174,-201,-1575,130,20659
2026-08-03 18:00:59,14044,396,60,14500,5114,4350,634,1964,76,14425,20172,-181,-1593,75,20659
2026-08-03 18:29:42,14097,397,59,14553,5151,4294,612,1962,74,14351,20171,-151,-1597,202,20659
2026-08-03 19:00:59,14060,396,60,14515,5202,4278,634,1960,76,14386,20176,-101,-1597,129,20659
2026-08-03 19:29:48,14025,397,60,14482,5192,4290,632,1962,75,14450,20163,-164,-1602,31,20659
2026-08-03 20:01:09,13984,402,60,14442,5241,4211,636,1958,75,14427,20165,-154,-1596,14,20659
2026-08-03 20:29:51,14031,401,59,14492,5231,4180,641,1964,76,14407,20168,-82,-1598,85,20659
2026-08-03 21:01:31,14067,400,60,14527,5260,4229,642,1972,72,14422,20174,-14,-1595,104,20659
2026-08-03 21:30:18,14073,396,60,14530,5296,4275,616,1985,75,14534,20176,13,-1600,-4,20659
2026-08-03 22:00:57,14057,399,59,14515,5323,4222,596,1973,71,14473,20171,-2,-1597,42,20659
2026-08-03 22:29:48,14069,400,60,14529,5266,4252,587,1987,80,14454,20172,12,-1602,74,20659
2026-08-03 23:00:58,14128,401,59,14588,5285,4264,573,2017,75,14491,20169,-43,-1596,97,20659
2026-08-03 23:29:46,14057,400,59,14516,5324,4304,562,2014,75,14580,20167,20,-1597,-64,20659
2026-08-04 00:01:09,14111,400,60,14571,5295,4318,551,2015,77,14556,20161,-23,-1600,15,20659
2026-08-04 00:29:56,14239,398,59,14696,5296,4312,564,2018,75,14548,20159,-52,-1600,148,20659
2026-08-04 01:01:26,14111,400,59,14570,5374,4340,568,2015,74,14620,20172,-9,-1593,-49,20659
2026-08-04 01:29:47,14241,399,59,14699,5357,4346,574,2017,75,14624,20178,10,-1598,75,20659
2026-08-04 02:00:52,14279,396,59,14733,5328,4354,585,2015,76,14606,20177,33,-1589,127,20659
2026-08-04 02:29:44,14278,395,60,14732,5363,4364,578,2009,74,14640,20177,27,-1593,92,20659
2026-08-04 03:00:50,14275,396,59,14731,5330,4215,580,2010,75,14481,20172,22,-1590,250,20659
2026-08-04 03:29:43,14299,396,60,14754,5273,4293,579,2020,77,14478,20173,35,-1582,276,20659
2026-08-04 04:00:57,14325,394,59,14780,5233,4294,584,2023,76,14471,20173,71,-1585,309,20659
2026-08-04 04:29:47,14305,397,59,14762,5247,4303,584,2028,73,14482,20178,113,-1587,280,20659
2026-08-04 05:00:59,14249,396,60,14705,5254,4307,582,2028,76,14483,20174,10,-1589,222,20659
2026-08-04 05:29:47,14289,398,59,14746,5266,4334,573,2024,74,14512,20183,31,-1590,234,20659
2026-08-04 06:00:51,14263,398,59,14720,5240,4313,581,2029,76,14466,20182,32,-1582,254,20659
2026-08-04 06:29:50,14243,400,59,14701,5276,4323,560,2026,74,14471,20176,-10,-1597,230,20659
2026-08-04 07:00:57,14246,399,59,14704,5225,4301,582,2028,74,14446,20169,-21,-1576,257,20659
2026-08-04 07:29:48,14203,396,59,14658,5248,4335,533,2033,77,14394,20158,-89,-1579,264,20659
2026-08-04 08:00:58,14142,397,59,14598,5249,4296,584,2028,81,14485,20142,-185,-1577,114,20659
2026-08-04 08:29:51,14096,396,58,14550,5172,4305,572,2019,67,14343,20126,-312,-1578,207,20659
2026-08-04 09:00:56,14044,396,60,14500,5192,4290,579,2005,75,14438,20108,-396,-1663,62,20659
2026-08-04 09:29:51,13904,215,51,14170,5175,4292,563,1990,74,14086,20095,-528,-1343,84,20659
2026-08-04 10:00:57,13932,214,48,14191,5242,4322,538,1860,75,13954,20084,-586,-1333,237,20659
2026-08-04 10:29:53,13851,215,53,14119,5177,4216,590,1927,74,14018,20071,-627,-1385,102,20659
2026-08-04 11:01:19,13641,213,48,13903,5167,4207,627,1925,68,13953,20049,-722,-1375,-50,20659
2026-08-04 11:29:58,13670,216,47,13933,5173,4332,602,1917,74,14089,20022,-829,-1378,-156,20659
2026-08-04 12:01:06,13650,211,47,13911,5164,4337,597,1899,77,14069,20012,-778,-1376,-158,20659
2026-08-04 12:30:07,13556,214,48,13818,5122,4345,580,1911,74,14120,19946,-1078,-1364,-302,20659
2026-08-04 13:00:53,13660,211,49,13919,5106,4280,573,1904,75,13934,19914,-1156,-1368,-15,20659
2026-08-04 13:29:44,13722,211,48,13981,5142,4260,558,1892,76,13919,19906,-1136,-1367,62,20659
2026-08-04 14:00:50,13699,212,48,13958,5059,4229,533,1896,77,13772,19919,-1007,-1316,186,20659
2026-08-04 14:29:47,13703,214,48,13965,5097,4254,535,1894,82,13835,19919,-912,-1361,130,20659
2026-08-04 15:00:51,13708,216,47,13969,5073,4287,498,1892,80,13707,19925,-736,-1230,262,20659
2026-08-04 15:29:43,13799,214,46,14059,5042,4324,480,1889,80,13699,19925,-553,-1250,360,20659
2026-08-04 16:00:49,13861,213,47,14122,5098,4251,486,1873,80,13635,19920,-554,-1253,487,20659
2026-08-04 16:29:44,13878,215,46,14140,5140,3597,594,1883,80,13110,19924,-131,-1206,1030,20659
2026-08-04 17:00:55,13960,167,46,14173,5131,4246,559,1885,81,13726,19939,141,-1204,447,20659
2026-08-04 17:29:46,13939,168,28,14135,5152,4223,563,1880,80,13694,19943,220,-1178,441,20659
2026-08-04 18:00:58,13968,166,40,14151,5156,4323,565,1889,79,13769,19941,148,-1218,370,20659
2026-08-04 18:29:50,14015,165,40,14220,5181,4262,572,1896,81,13727,19948,175,-1212,492,20659
2026-08-04 19:01:05,13946,167,40,14153,5180,4211,584,1903,80,13730,19959,203,-1215,423,20659
2026-08-04 19:29:49,13993,166,40,14199,5216,4280,593,1905,81,13902,19959,205,-1225,297,20659
2026-08-04 20:01:14,14066,169,40,14274,5233,4315,621,1904,79,13942,19959,235,-1224,332,20659
2026-08-04 20:29:49,14060,170,40,14269,5239,4303,596,1899,81,13905,19962,229,-1228,364,20659
2026-08-04 21:01:04,14092,168,40,14299,5235,4545,593,1902,80,14160,19969,178,-1231,139,20659
2026-08-04 21:29:49,14134,143,40,14316,5281,4406,593,1896,80,14061,19974,190,-1234,255,20659
2026-08-04 22:00:53,14162,147,40,14348,5247,4315,598,1888,80,13921,19977,215,-1232,427,20659
2026-08-04 22:29:49,14223,148,40,14410,5218,4319,601,1897,81,13927,19980,191,-1233,483,20659
2026-08-04 23:01:01,14282,147,40,14469,5271,4299,610,1892,80,13954,19981,133,-1231,515,20659
2026-08-04 23:29:51,14304,150,40,14494,5223,4272,614,1887,81,13880,19985,156,-1230,614,20659
2026-08-05 00:01:12,14344,145,40,14530,5203,4224,619,1892,81,13796,19995,214,-1230,733,20659
2026-08-05 00:29:54,14335,148,40,14523,5173,4222,626,1895,79,13786,20004,250,-1227,736,20659
2026-08-05 01:01:03,14334,146,40,14520,5152,4269,628,1904,80,13833,20012,261,-1228,688,20659
2026-08-05 01:29:51,14304,144,40,14488,5182,4261,627,1909,80,13865,20023,294,-1228,623,20659
2026-08-05 02:00:54,14358,146,40,14544,5137,4265,633,1912,80,13828,20034,339,-1227,716,20659
2026-08-05 02:29:48,14343,148,40,14531,5141,4262,636,1997,79,13907,20045,392,-1230,624,20659
2026-08-05 03:01:00,14274,145,40,14456,5129,4250,635,2017,80,13921,20056,448,-1230,535,20659
2026-08-05 03:29:47,14217,145,43,14406,5136,4274,629,1998,81,13919,20064,476,-1228,488,20659
2026-08-05 04:00:57,14202,148,41,14392,5164,4267,631,2003,79,13963,20072,463,-1237,428,20659
2026-08-05 04:29:50,14195,145,40,14380,5147,4299,613,2006,81,13953,20078,444,-1231,427,20659
2026-08-05 05:01:00,14155,142,41,14339,5180,4267,643,1996,81,13978,20082,419,-1244,362,20659
2026-08-05 05:29:47,14151,146,76,14373,5169,4262,646,2006,80,13961,20082,350,-1244,412,20659
2026-08-05 06:00:53,14103,145,98,14345,5140,4258,653,2001,80,13951,20084,304,-1254,394,20659
2026-08-05 06:29:47,14077,146,96,14320,5160,4251,653,1979,80,13946,20088,253,-1252,373,20659
2026-08-05 07:00:56,13986,144,95,14227,5180,4253,653,1967,95,13972,20091,212,-1251,256,20659
2026-08-05 07:29:52,13862,149,94,14106,5110,4252,648,1962,141,13914,20092,167,-1197,192,20659
2026-08-05 08:00:59,13869,148,95,14130,5156,4253,646,1968,145,13959,20087,92,-1200,153,20659
2026-08-05 08:29:57,13924,156,86,14166,5160,4248,646,1959,143,13906,20080,14,-1182,260,20659
2026-08-05 09:00:57,13908,157,85,14150,5096,4250,644,1957,144,13871,20071,-66,-1203,279,20659
2026-08-05 09:29:50,13733,160,82,13975,5128,4252,643,1934,138,13847,20069,-75,-1167,128,20659
2026-08-05 10:01:00,13727,152,145,14016,5094,4227,649,1920,77,13661,20062,-131,-1122,355,20659
2026-08-05 10:29:52,13681,26,127,13836,5104,4160,642,1916,79,13458,20050,-225,-989,378,20659
2026-08-05 11:00:55,13642,129,132,13900,5127,3971,659,2129,77,13560,20042,-296,-1003,340,20659
2026-08-05 11:29:48,13683,124,131,13938,5098,3935,655,2118,77,13460,20040,-313,-992,478,20659
2026-08-05 12:00:50,13703,109,130,13943,5124,3959,656,2087,79,13513,20040,-283,-999,430,20659
2026-08-05 12:29:50,13658,111,133,13901,5150,3945,650,2093,82,13503,20039,-245,-1009,398,20659
2026-08-05 13:00:53,13753,128,135,14021,5083,3792,644,2096,83,13410,20054,-103,-1132,611,20659
2026-08-05 13:29:47,13657,171,110,13938,5061,4122,650,2099,81,13726,20071,9,-1119,212,20659
2026-08-05 14:00:56,13574,167,109,13890,5100,4072,650,2095,82,13659,20073,65,-1045,231,20659
2026-08-05 14:29:48,13524,169,108,13801,5080,4019,651,2085,82,13596,20061,65,-1102,205,20659
2026-08-05 15:00:57,13469,166,107,13744,5062,4185,652,2087,84,13780,20048,40,-1110,-36,20659
2026-08-05 15:29:50,13366,178,107,13655,5079,4191,656,2082,80,13804,20036,-28,-1116,-149,20659
2026-08-05 16:00:56,13388,178,108,13675,5114,4154,674,2077,82,13792,20028,-71,-1118,-117,20659
2026-08-05 16:29:52,13430,178,107,13715,5124,4144,669,2077,81,13810,20032,-47,-1151,-95,20659
2026-08-05 17:01:03,13714,206,107,14026,5114,4235,680,2076,102,13933,20034,-117,-1156,94,20659
2026-08-05 17:29:53,13706,206,107,14019,5120,4246,682,2067,108,13958,20028,-254,-1153,61,20659
2026-08-05 18:01:00,13732,204,107,14045,5116,4173,684,2056,107,13830,20020,-318,-1118,215,20659
2026-08-05 18:29:52,13718,204,107,14030,5130,4214,683,2046,107,13875,20018,-258,-1114,155,20659
2026-08-05 19:00:58,13715,205,108,14028,5149,4244,684,2037,109,13890,20015,-202,-1112,139,20659
2026-08-05 19:29:53,13648,205,108,13961,5142,4267,686,2024,111,13937,20012,-142,-1122,24,20659
2026-08-05 20:01:04,13606,208,108,13920,5200,4268,678,2018,109,13983,20011,-108,-1120,-62,20659
2026-08-05 20:29:52,13719,208,107,14034,5225,4314,681,2016,109,14070,20009,-137,-1128,-35,20659
2026-08-05 21:00:52,13803,207,108,14117,5248,4405,659,2017,102,14146,20006,-167,-1123,-28,20659
2026-08-05 21:29:42,13843,208,108,14158,5309,4384,662,2024,105,14160,20005,-139,-1078,-1,20659
2026-08-05 22:00:49,13935,206,107,14249,5296,4358,680,2022,108,14119,20001,-112,-1073,130,20659
2026-08-05 22:29:41,13956,206,107,14269,5294,4351,679,2019,104,14109,19999,-116,-1071,160,20659
2026-08-05 23:00:50,14008,227,107,14343,5236,4368,681,2018,107,14077,19997,-107,-1063,266,20659
2026-08-05 23:29:41,13980,228,108,14317,5202,4316,680,2015,107,13987,19998,-86,-1067,330,20659
2026-08-06 00:00:48,13970,228,108,14307,5178,4332,684,2029,107,13976,19999,-70,-1058,330,20659
2026-08-06 00:29:42,14049,225,108,14382,5188,4331,692,2042,110,14019,20001,-46,-1050,362,20659
2026-08-06 01:00:47,14055,225,108,14388,5172,4344,684,2039,106,14017,20003,-21,-1052,371,20659
2026-08-06 01:29:43,13943,227,108,14278,5183,4348,695,2026,108,14011,20002,-21,-1051,267,20659
2026-08-06 02:00:53,13950,226,108,14285,5136,4363,698,2007,92,13980,20006,27,-1052,304,20659
2026-08-06 02:29:46,13695,228,108,14031,5144,4328,706,1767,107,13702,20013,83,-1052,329,20659
2026-08-06 03:00:53,13794,226,108,14128,5160,4344,706,1891,102,13852,20016,120,-1053,276,20659
2026-08-06 03:29:47,13824,228,108,14160,5137,4315,706,1913,108,13833,20021,140,-1051,327,20659
2026-08-06 04:00:52,13913,229,108,14261,5130,4336,704,1927,106,13861,20024,147,-1050,389,20659
2026-08-06 04:29:51,13850,230,108,14189,5112,4349,693,1936,106,13848,20031,179,-1051,341,20659
2026-08-06 05:00:50,13880,219,108,14201,5154,4347,705,1955,106,13925,20036,206,-1055,276,20659
2026-08-06 05:29:47,13867,215,108,14192,5096,4371,691,1960,104,13887,20041,238,-1056,305,20659
2026-08-06 06:00:52,13900,216,108,14225,5144,4360,708,1961,106,13938,20045,233,-1057,287,20659
2026-08-06 06:29:54,13856,215,108,14181,5137,4354,705,1961,106,13922,20048,209,-1060,259,20659
2026-08-06 07:01:04,13806,216,108,14130,5132,4354,692,1965,106,13898,20051,209,-1054,233,20659
2026-08-06 07:29:50,13789,222,108,14119,5138,4337,690,1959,107,13886,20053,194,-1054,233,20659
2026-08-06 08:00:52,13743,218,108,14070,5124,4328,690,1966,106,13865,20050,160,-1054,205,20659
2026-08-06 08:30:05,13527,218,108,13855,5162,4318,701,1954,106,13864,20046,88,-1008,-9,20659
2026-08-06 09:01:11,13661,218,108,13988,5158,4312,702,1968,106,13852,20040,14,-1002,137,20659
2026-08-06 09:29:53,13456,221,108,13785,5143,4285,706,1961,80,13799,20038,-23,-1006,-14,20659
2026-08-06 10:00:55,13518,216,108,13842,5146,4242,723,1954,79,13766,20033,-73,-1018,76,20659
2026-08-06 10:29:53,13470,222,108,13800,5147,4226,695,1947,80,13759,20023,-146,-1011,41,20659
2026-08-06 11:00:50,13634,221,107,13960,5153,4225,692,2139,80,13968,20013,-230,-1022,-7,20659
2026-08-06 11:29:45,13627,193,123,13945,5171,4222,692,2125,77,13956,20002,-304,-1026,-11,20659
2026-08-06 12:00:54,13444,193,133,13770,5200,4252,690,2100,58,14031,19995,-332,-1105,-261,20659
2026-08-06 12:29:46,13760,187,134,14081,5144,4279,684,2083,57,13914,19983,-378,-1043,166,20659
2026-08-06 13:00:53,13680,189,132,14003,5142,4293,682,2060,61,13933,19974,-391,-1060,70,20659
2026-08-06 13:29:49,13724,140,133,13997,5115,4305,676,2047,56,13872,19967,-423,-1056,125,20659
2026-08-06 14:00:49,13787,142,133,14064,5160,4140,671,2031,62,13754,19957,-455,-1054,310,20659
2026-08-06 14:29:46,13756,109,132,13997,5172,4046,664,2002,56,13532,19958,-384,-973,466,20659
2026-08-06 15:00:51,13749,111,132,13995,5111,4106,643,2008,56,13417,19965,-282,-888,578,20659
2026-08-06 15:29:45,13810,112,132,14055,5118,4070,635,2033,59,13412,19970,-195,-889,643,20659
2026-08-06 16:00:52,13825,205,132,14145,5133,4074,614,2032,54,13479,19972,-133,-964,666,20659
2026-08-06 16:29:45,13799,239,133,14171,5165,4122,603,2093,56,13618,19983,7,-980,553,20659
2026-08-06 17:00:52,13909,252,134,14296,5163,4109,603,2061,57,13646,19990,102,-1062,650,20659
2026-08-06 17:29:44,13974,252,132,14359,5153,4090,601,2070,56,13624,19996,176,-1062,735,20659
2026-08-06 18:00:56,13998,251,132,14382,5164,4098,600,2062,59,13660,20006,300,-1064,722,20659
2026-08-06 18:29:46,14083,254,132,14469,5230,4108,596,2062,57,13704,20014,330,-1059,765,20659
2026-08-06 19:00:58,14067,253,133,14452,5246,4098,582,1858,57,13524,20025,364,-1060,928,20659
2026-08-06 19:29:48,14128,250,133,14511,5358,4120,582,1820,51,13581,20040,421,-1064,930,20659
